上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
经济管理类2604,0,202620271017800,大学英语（一）,李瑶,外国语学院,40102,外语网络楼231,"2-4,8-20",全周,,调课
应物2602,0,202620271017987,大学英语（一）,周婵秀,外国语学院,40102,外语网络楼231,"2-4,8-20",全周,,调课
能源类2608,0,202620271018542,大学英语（一）,张辉平,外国语学院,40102,外语网络楼347,"2-4,8-20",全周,,调课
机械类2602,0,202620271018745,大学英语（一）,范头姣,外国语学院,40102,外语网络楼349,"2-4,8-20",全周,,调课
自动化与电气类2616,0,202620271016182,大学英语（一）,吴莎,外国语学院,40102,外语网络楼453,"2-4,8-20",全周,,调课
法语2501,26,202620271002179,法语听说策略,肖红文,外国语学院,40102,外语网络楼613,1-16,全周,,调课
制药2501-02,42,202620271002584,物理化学B(一),丁治英,化学化工学院,40304,A座110,1-12,全周,,调课
艺科2401-03,59,202620271006389,形势与政策,易孝慈,人文学院,40304,A座110,"7,11",全周,,调课
机械类2611-12,0,202620271018834,工程制图与数字化表达（一）,汤晓燕,机电工程学院,40304,A座114,"2-4,9-19",全周,,调课
机械类2611-12,0,202620271018834,工程制图与数字化表达（一）,汤晓燕,机电工程学院,40304,A座114,"2-4,9-19",全周,,调课
智能2401（科创班）,22,202620271004566,智能控制,余伶俐,自动化学院,40304,A座214,3-18,全周,,调课
机械类2607-08,0,202620271018839,工程制图与数字化表达（一）,杨放琼,机电工程学院,40304,A座215,"2-4,9-19",全周,,调课
机械类2607-08,0,202620271018839,工程制图与数字化表达（一）,杨放琼,机电工程学院,40304,A座215,"2-4,9-19",全周,,调课
化工2501-03,81,202620271002567,大学物理B（二）,周良玉,物理学院,40304,A座301,3-16,全周,,调课
化工2504,26,202620271002553,化工原理A(一),杨佳,化学化工学院,40304,A座314,7-18,全周,,调课
出版T2401,12,202620271006967,英译国学经典导读,袁圆,外国语学院,40304,A座315,1-16,全周,,调课
思政2501,30,202620271001864,哲学导论,黄伟韬,马克思主义学院,40304,A座315,2-17,单周,,调课
应化2505,30,202620271002654,有机化学A（一）,喻桂朋,化学化工学院,40304,A座414,1-14,全周,,调课
计算机D2501-02,62,202620271000187,中国近现代史纲要,李兰兰,马克思主义学院,40304,A座415,3-18,全周,,调课
生工2601-02,0,202620271019344,大学生心理健康教育（一）,吴倩,马克思主义学院,40304,A座415,10-17,单周,,调课
通信2504-05,45,202620271000941,复变函数与信号分析,高航,电子信息学院,40304,A座415,1-16,全周,,调课
中国语言文学类2601-02,0,202620271017721,新媒体与社会,马薇薇,人文学院,40304,B座101,13-16,全周,,调课
国贸2501-02,67,202620271002502,数字创新创业管理,祝平衡,商学院,40304,B座102,16,全周,,调课
工商2401-02,41,202620271007188,网络创意营销,王瑞娟,商学院,40304,B座107,9-16,全周,,调课
智能2501（科创班）,30,202620271000214,电子技术基础,赵党军,自动化学院,40304,B座108,9-16,全周,,调课
自动化2405-06,60,202620271004863,先进检测技术与仪表,余浩洋,自动化学院,40304,B座110,1-8,全周,,调课
地勘2601-03,0,202620271019586,大学生心理健康教育（一）,赵巍,马克思主义学院,40304,B座112,10-17,单周,,调课
机械2307-09,94,202620271012490,形势与政策,刘建亚,马克思主义学院,40304,B座112,"3,5",全周,,调课
电信2504-05,44,202620271015386,计算机程序设计基础(Java),唐艳,电子信息学院,40304,B座113,1-16,单周,,调课
地勘2601-03,0,202620271020385,习近平新时代中国特色社会主义思想概论,闫境华,马克思主义学院,40304,B座113,"2-4,8-20",单周,,调课
机械（材料制造）2301班机械2301-02,81,202620271012617,机器人学,戴瑜,机电工程学院,40304,B座117,3-10,全周,,调课
计算机T2401,12,202620271004944,软件工程,李祖德,计算机学院,40304,B座207,1-16,双周,,调课
自动化2403-04,62,202620271004922,信号处理与系统分析,余浩洋,自动化学院,40304,B座208,11-18,全周,,调课
地勘2601-03,0,202620271020385,习近平新时代中国特色社会主义思想概论,闫境华,马克思主义学院,40304,B座211,"2-4,8-20",单周,,调课
通信2501-03,69,202620271000963,基础数理统计,夏子晴,电子信息学院,40304,B座211,1-16,单周,,调课
信管2401-02,36,202620271007132,管理系统模拟,李喜华,商学院,40304,B座304,9-16,全周,,调课
行政2603,0,202620271016791,政治学原理,杨宇泽,公共管理学院,40304,B座305,"2-4,8-16",全周,,调课
地信2401-03,37,202620271009175,空间统计基础,刘启亮,地球科学与信息物理学院,40304,B座306,9-16,全周,,调课
化工与制药类2604-06,0,202620271017866,大学生心理健康教育（一）,周湘莲,马克思主义学院,40304,B座313,10-17,单周,,调课
机械类2613-15,0,202620271018675,大学生心理健康教育（一）,赵方,马克思主义学院,40304,B座314,10-17,单周,,调课
矿物2501-02,53,202620271004123,工科大学化学—有机化学基础B,王蔚玲,化学化工学院,40304,B座314,3-10,全周,,调课
地信2502,21,202620271004463,地理信息系统原理与应用,杨学习,地球科学与信息物理学院,40304,B座402,1-8,全周,,调课
微电子2401-02,64,202620271008309,信号与系统,刘景琳,机电工程学院,40304,B座404,1-8,全周,,调课
统计2401-03,102,202620271007558,回归分析,王洪,数学与统计学院,40304,B座409,1-12,全周,,调课
测控2401,17,202620271004699,信号处理与系统分析,邓镇华,自动化学院,40304,B座412,3-10,全周,,调课
测控2501,12,202620271000264,模拟电子技术,张玲,自动化学院,40304,B座419,1-14,全周,,调课
机械类2613-15,0,202620271020535,习近平新时代中国特色社会主义思想概论,李勇图,马克思主义学院,40304,B座419,"2-4,8-20",双周,,调课
自动化T2501,22,202620271000203,数字电子技术,刘晨亮,自动化学院,40304,B座504,11-18,全周,,调课
运训2601-03,0,202620271016745,大学计算机基础C,孙岱,计算机学院,40304,B座507,"2-4,9-17",全周,,调课
计算机T2401,12,202620271004944,软件工程,李祖德,计算机学院,40304,B座508,1-16,双周,,调课
智能2501-02,50,202620271000231,离散数学,刘丽珏,自动化学院,40304,B座510,2-9,全周,,调课
电气2501-02,54,202620271000350,模拟电子技术,刘子建,自动化学院,40304,B座519,1-14,全周,,调课
电气2501-02,54,202620271000350,模拟电子技术,刘子建,自动化学院,40304,B座519,1-14,全周,,调课
智能2501-02,50,202620271000231,离散数学,刘丽珏,自动化学院,40304,B座519,10-17,全周,,调课
智能2501-02,50,202620271000231,离散数学,刘丽珏,自动化学院,40304,B座519,2-9,全周,,调课
土木国际2601班土木2601-02,0,202620271020360,习近平新时代中国特色社会主义思想概论,刘少博,马克思主义学院,40304,C座203,"2-4,8-20",双周,,调课
土木国际2601班土木2601-02,0,202620271020360,习近平新时代中国特色社会主义思想概论,刘少博,马克思主义学院,40304,C座203,"2-4,8-20",单周,,调课
计算机类2610-12,0,202620271016400,大学生心理健康教育（一）,叶湘虹,马克思主义学院,40304,C座204,10-17,单周,,调课
艺科2507-08,50,202620271002007,马克思主义基本原理,何秋娟,马克思主义学院,40304,C座207,3-18,全周,,调课
自动化与电气类2616-18,0,202620271016072,大学生心理健康教育（一）,程兰,马克思主义学院,40304,C座304,10-17,单周,,调课
电气2501-02,54,202620271000350,模拟电子技术,刘子建,自动化学院,40304,C座407,1-14,全周,,调课
地物2601-03,0,202620271019526,军事理论,张子峻,马克思主义学院,40304,C座408,"2-4,8-20",全周,,调课
金融2501-03,69,202620271002426,马克思主义基本原理,陈杰,马克思主义学院,40304,C座408,3-18,全周,,调课
地物2601-03,0,202620271019526,军事理论,张子峻,马克思主义学院,40304,C座408,"2-4,8-20",全周,,调课
地物2601-03,0,202620271019526,军事理论,张子峻,马克思主义学院,40304,C座408,"2-4,8-20",全周,,调课
电科2504-06,77,202620271000855,数字电子技术A,陈丽萍,自动化学院,40304,C座408,3-16,全周,,调课
电科2504-06,77,202620271000855,数字电子技术A,陈丽萍,自动化学院,40304,C座411,3-16,全周,,调课
电科2504-06,77,202620271000855,数字电子技术A,陈丽萍,自动化学院,40304,C座411,3-16,全周,,调课
城地2501-03,60,202620271004199,形势与政策,王学荣,马克思主义学院,40304,C座502,"8,12",全周,,调课
统计2501-04,98,202620271002753,实变函数B,周华成,数学与统计学院,40304,D座117,1-12,全周,,调课
地物2601-03,0,202620271019526,军事理论,张子峻,马克思主义学院,40304,D座120,"2-4,8-20",全周,,调课
机械（材料制造）2401,17,202620271008507,材料与制造工程导论,刘春辉,"轻合金研究院,研究生院",40304,D座203,11-14,全周,,调课
机械类2613-15,0,202620271020535,习近平新时代中国特色社会主义思想概论,李勇图,马克思主义学院,40304,D座206,"2-4,8-20",双周,,调课
机械2309-11,36,202620271012644,高等机构学,钟国梁,机电工程学院,40304,D座209,11-18,全周,,调课
电子信息类2601,0,202620271016621,大学英语（一）,傅晓燕,外国语学院,40304,外语网络楼101,"2-4,8-20",全周,,调课
临五2601,0,202620271017200,大学英语（一）,顾兰,外国语学院,40304,外语网络楼104,"2-4,8-20",全周,,调课
能源类2602,0,202620271018541,大学英语（一）,李芸昕,外国语学院,40304,外语网络楼105,"2-4,8-20",全周,,调课
冶金材料类2614,0,202620271019135,大学英语（一）,曹鑫,外国语学院,40304,外语网络楼106,"2-4,8-20",全周,,调课
化工与制药类2609,0,202620271017901,大学英语（一）,任秀,外国语学院,40304,外语网络楼108,"2-4,8-20",全周,,调课
电子信息类2609,0,202620271016634,大学英语（一）,康朝霞,外国语学院,40304,外语网络楼108,"2-4,8-20",全周,,调课
能源类2607,0,202620271018544,大学英语（一）,张辉平,外国语学院,40304,外语网络楼116,"2-4,8-20",全周,,调课
交通运输类2614,0,202620271018413,大学英语（一）,王箐,外国语学院,40304,外语网络楼116,"2-4,8-20",全周,,调课
智能2601,0,202620271020747,大学英语（一）,王冰,外国语学院,40304,外语网络楼203,"2-4,8-20",全周,,调课
应物2602,0,202620271017987,大学英语（一）,周婵秀,外国语学院,40304,外语网络楼231,"2-4,8-20",全周,,调课
电子信息类2609,0,202620271016634,大学英语（一）,康朝霞,外国语学院,40304,外语网络楼349,"2-4,8-20",全周,,调课
能源类2614,0,202620271018547,大学英语（一）,周勤,外国语学院,40304,外语网络楼446,"2-4,8-20",全周,,调课
工力2602,0,202620271018308,大学英语（一）,陈慧,外国语学院,40304,外语网络楼453,"2-4,8-20",全周,,调课
工力2602,0,202620271018308,大学英语（一）,陈慧,外国语学院,40304,外语网络楼453,"2-4,8-20",全周,,调课
地质2601,0,202620271019481,大学英语（一）,央泉,外国语学院,40304,外语网络楼454,"2-4,8-20",全周,,调课
英语2301-05,10,202620271011212,二外(法语)(四),肖红文,外国语学院,40304,外语网络楼601,1-16,全周,,调课
地物2501-02,34,202620271004283,岩石物理学,王璞,地球科学与信息物理学院,40506,A座102,1-8,全周,,调课
地勘2401-03,16,202620271009215,遥感地质学,张建东,地球科学与信息物理学院,40506,A座102,1-8,全周,,调课
日语2401班法语2401班西班牙语2401,60,202620271006727,形势与政策,韩胜杰,人文学院,40506,A座214,"7,11",全周,,调课
自动化国际2601-02,0,202620271020820,大学生心理健康教育（一）,屈明珍,马克思主义学院,40506,A座214,10-18,单周,,调课
信管2601-02,0,202620271020342,习近平新时代中国特色社会主义思想概论,邢旭,马克思主义学院,40506,A座214,"2-4,8-20",双周,,调课
车辆2301,19,202620271012437,汽车液压与气压传动,罗春雷,机电工程学院,40506,A座222,3-10,全周,,调课
安全2501-03,72,202620271004260,大学物理B（二）,敬玉梅,物理学院,40506,A座301,3-16,全周,,调课
信管T2401班信管2401-02,63,202620271007130,形势与政策,韩胜杰,人文学院,40506,A座311,"7,11",全周,,调课
思政2501,30,202620271001864,哲学导论,黄伟韬,马克思主义学院,40506,A座314,2-17,单周,,调课
思政2501,30,202620271001864,哲学导论,黄伟韬,马克思主义学院,40506,A座314,2-17,单周,,调课
工力2601-02,0,202620271020358,习近平新时代中国特色社会主义思想概论,刘少博,马克思主义学院,40506,A座315,"2-4,8-20",单周,,调课
工力2601-02,0,202620271020358,习近平新时代中国特色社会主义思想概论,刘少博,马克思主义学院,40506,A座315,"2-4,8-20",双周,,调课
自动化2407-08,60,202620271004835,现代控制理论,胡文峰,自动化学院,40506,A座411,11-18,全周,,调课
计算机T2501,28,202620271000703,人工智能,钟萍,计算机学院,40506,A座414,1-16,全周,,调课
艺科2504-06,54,202620271002002,马克思主义基本原理,易佳乐,马克思主义学院,40506,A座415,3-18,全周,,调课
信管2601-02,0,202620271020342,习近平新时代中国特色社会主义思想概论,邢旭,马克思主义学院,40506,A座415,"2-4,8-20",双周,,调课
会计2401-03,75,202620271007114,会计管理信息系统,李红梅,商学院,40506,A座415,1-12,全周,,调课
运训2601-03,0,202620271016745,大学计算机基础C,孙岱,计算机学院,40506,B座102,"2-4,9-17",全周,,调课
自动化2504-06,78,202620271000470,数字电子技术,陈革辉,自动化学院,40506,B座106,11-18,全周,,调课
自动化2507-08,52,202620271000392,人工智能基础及应用,陈白帆,人工智能学院,40506,B座108,11-18,全周,,调课
智能建维类2601-03,0,202620271018201,大学生心理健康教育（一）,李婷,马克思主义学院,40506,B座111,10-17,单周,,调课
中文2301-03,97,202620271011279,形势与政策,刘建亚,马克思主义学院,40506,B座112,"3,5",全周,,调课
交控2501-03,49,202620271003126,网络技术与应用,温国海,计算机学院,40506,B座113,3-18,全周,,调课
计算机D2401-02班交设D2401,89,202620271004549,形势与政策,范帆,邓迪国际学院,40506,B座114,"7,11",全周,,调课
自动化2504-06,78,202620271000470,数字电子技术,陈革辉,自动化学院,40506,B座118,3-10,全周,,调课
机械2411-12,61,202620271008414,创新创业导论,赵兴,轻合金研究院,40506,B座208,3-18,全周,,调课
智能2601-03,0,202620271020723,大学生心理健康教育（一）,程兰,马克思主义学院,40506,B座218,10-17,单周,,调课
出版T2501,22,202620271002241,英译国学经典导读,袁圆,外国语学院,40506,B座305,2-17,全周,,调课
航天2401-02,60,202620271008360,飞行器结构力学,黄佳,航空航天技术研究院,40506,B座308,2-13,全周,,调课
计算机2507-09,84,202620271000673,计算机组成原理与体系结构,李刚,计算机学院,40506,B座308,1-16,全周,,调课
自动化2407-08,60,202620271004843,人工智能导论,陈白帆,人工智能学院,40506,B座309,1-8,全周,,调课
航天2301-02,22,202620271012424,计算流体力学基础及应用,王李璨,航空航天技术研究院,40506,B座318,"1-2,4,6-10",全周,,调课
会计2402-03,50,202620271007094,高级财务会计,张颖,商学院,40506,B座401,1-8,全周,,调课
自动化T2501,22,202620271000203,数字电子技术,刘晨亮,自动化学院,40506,B座405,3-10,全周,,调课
信科2501-02,48,202620271002796,数值分析,刘圣军,数学与统计学院,40506,B座408,1-16,全周,,调课
自动化与电气类2610-12,0,202620271016070,大学生心理健康教育（一）,曹文秀,马克思主义学院,40506,B座420,10-17,单周,,调课
中文2504-05,55,202620271002334,中国古代文学史（三）,刘学,人文学院,40506,B座503,1-12,全周,,调课
信管2501,30,202620271002485,运筹学,余德平,商学院,40506,B座506,1-12,全周,,调课
电子信息类2607-09,0,202620271020432,习近平新时代中国特色社会主义思想概论,师方媛,马克思主义学院,40506,C座203,"2-4,8-20",双周,,调课
自动化与电气类2610-12,0,202620271016070,大学生心理健康教育（一）,曹文秀,马克思主义学院,40506,C座205,10-17,单周,,调课
艺科2501-03,49,202620271002006,马克思主义基本原理,曾安琪,马克思主义学院,40506,C座404,3-18,全周,,调课
思政2601班社会2601-02,0,202620271017367,大学生心理健康教育（一）,张桐,马克思主义学院,40506,C座507,10-17,单周,,调课
车辆2401-02,45,202620271008328,电动汽车驱动理论与技术,陈敏,机电工程学院,40506,C座507,1-8,全周,,调课
药学2601-03,0,202620271020286,习近平新时代中国特色社会主义思想概论,潘蕾,马克思主义学院,40506,C座508,"2-4,8-20",单周,,调课
采矿2601-03,0,202620271019390,军事理论,张子峻,马克思主义学院,40506,D座101,"2-4,8-20",全周,,调课
冶金2501-03,77,202620271004027,中国近现代史纲要,梅乐,马克思主义学院,40506,D座101,3-18,全周,,调课
采矿2601-03,0,202620271019390,军事理论,张子峻,马克思主义学院,40506,D座101,"2-4,8-20",全周,,调课
机械2503-04,63,202620271003546,机械原理与设计（一）,周英,机电工程学院,40506,D座117,5-16,全周,,调课
采矿2601-03,0,202620271019390,军事理论,张子峻,马克思主义学院,40506,D座120,"2-4,8-20",全周,,调课
麻醉[2601-02]班,0,202620271017358,国家安全教育,张子峻,马克思主义学院,40506,D座123,15-20,全周,,调课
能源类2605-08,0,202620271018606,大学计算机基础,童键,计算机学院,40506,D座125,"2-4,9-17",全周,,调课
法学2602,0,202620271017447,法理学,刘玄龙,法学院,40506,D座203,"2-4,8-20",全周,,调课
软件工程2606,0,202620271016345,大学英语（一）,荣觅,外国语学院,40506,外语网络楼102,"2-4,8-20",全周,,调课
软件工程2603,0,202620271016339,大学英语（一）,周勤,外国语学院,40506,外语网络楼102,"2-4,8-20",全周,,调课
冶金材料类2603,0,202620271019110,大学英语（一）,李强,外国语学院,40506,外语网络楼102,"2-4,8-20",全周,,调课
艺科2608,0,202620271017484,大学基础英语（一）,严安,外国语学院,40506,外语网络楼102,"2-4,8-20",全周,,调课
法学T2601,0,202620271017384,大学英语（一）,潘紫霓,外国语学院,40506,外语网络楼103,"2-4,8-20",全周,,调课
英语2501,23,202620271002122,英语分析性阅读（二）,符白羽,外国语学院,40506,外语网络楼210,1-16,全周,,调课
英语2304,16,202620271011237,语言学研究方法入门,冯树元,外国语学院,40506,外语网络楼214,1-16,全周,,调课
英语2303,15,202620271011246,英语戏剧,张晓舸,外国语学院,40506,外语网络楼217,1-16,全周,,调课
计算机类2605,0,202620271016455,大学英语（一）,周婵秀,外国语学院,40506,外语网络楼231,"2-4,8-20",全周,,调课
经济管理类2602,0,202620271017797,大学英语（一）,李芸昕,外国语学院,40506,外语网络楼449,"2-4,8-20",全周,,调课
艺科2405,21,202620271006514,视觉识别/IP形象设计,徐皎,建筑与艺术学院,405060708,艺术楼412,1-8,全周,,调课
运训2501-03,72,202620271000986,形势与政策,王少清,研究生院,40708,A座108,"8,12",全周,,调课
人工智能类智慧班2601,0,202620271016079,大学生心理健康教育（一）,程兰,马克思主义学院,40708,A座201,10-17,单周,,调课
国贸2401-02,59,202620271007042,形势与政策,韩胜杰,人文学院,40708,A座201,"7,11",全周,,调课
消防2601-02,0,202620271020356,习近平新时代中国特色社会主义思想概论,刘少博,马克思主义学院,40708,A座214,"2-4,8-20",双周,,调课
机械D2401-02,60,202620271004509,形势与政策,范帆,邓迪国际学院,40708,A座214,"7,11",全周,,调课
会计2503,22,202620271002459,中级财务会计,殷敬伟,商学院,40708,A座223,1-16,全周,,调课
能动2504-06,77,202620271000973,中国近现代史纲要,苏鹤立,马克思主义学院,40708,A座311,3-18,全周,,调课
电气2507-08,56,202620271000345,模拟电子技术,姜利,自动化学院,40708,A座314,1-14,全周,,调课
机械类2607-08,0,202620271018839,工程制图与数字化表达（一）,杨放琼,机电工程学院,40708,A座314,"2-4,9-19",全周,,调课
中文2405班哲学2401,43,202620271006873,习近平新时代中国特色社会主义思想概论,黄伟韬,马克思主义学院,40708,A座315,3-18,单周,,调课
中文2405班哲学2401,43,202620271006873,习近平新时代中国特色社会主义思想概论,黄伟韬,马克思主义学院,40708,A座315,3-18,单周,,调课
电气2503-04,54,202620271000282,人工智能基础及应用,邢璐,自动化学院,40708,A座410,11-18,全周,,调课
地勘2603,0,202620271019611,地球科学概论,袁玲玲,地球科学与信息物理学院,40708,A座411,9-18,全周,,调课
工商2401-02,41,202620271007188,网络创意营销,王瑞娟,商学院,40708,A座411,9-16,全周,,调课
能源类2611-12,0,202620271018588,工程制图基础A,马博林,轻合金研究院,40708,A座413,"2-4,8-20",全周,,调课
信安2501-03,68,202620271000784,计算机组成原理与汇编,盛羽,计算机学院,40708,B座101,1-16,全周,,调课
智能2501（科创班）,30,202620271000212,计算机视觉,张俊超,自动化学院,40708,B座106,11-18,全周,,调课
机械2304,43,202620271012628,机电一体化系统设计（二）,戴瑜,机电工程学院,40708,B座106,3-10,全周,,调课
电信2401-04,27,202620271004745,数字图像处理,张俊超,自动化学院,40708,B座108,3-10,全周,,调课
人工智能类智慧班2601,0,202620271016079,大学生心理健康教育（一）,程兰,马克思主义学院,40708,B座110,10-17,单周,,调课
冶金2401-03,88,202620271008726,形势与政策,罗桢,冶金与环境学院,40708,B座110,"7,11",全周,,调课
日语2301班法语2301班西班牙语2301,60,202620271011196,形势与政策,刘建亚,马克思主义学院,40708,B座111,"3,5",全周,,调课
电子信息类2610-12,0,202620271016554,大学生心理健康教育（一）,刘建亚,马克思主义学院,40708,B座111,10-17,单周,,调课
机械类2601-03,0,202620271018674,大学生心理健康教育（一）,屈明珍,马克思主义学院,40708,B座112,10-17,单周,,调课
电气2501-02,54,202620271000350,模拟电子技术,刘子建,自动化学院,40708,B座117,1-14,全周,,调课
电气2503-04,54,202620271000306,数字电子技术,刘子建,自动化学院,40708,B座117,1-8,全周,,调课
新材料类（大飞机）智慧班2601,0,202620271018863,飞行器数字建模技术（一）,陈超,轻合金研究院,40708,B座117,9-20,全周,,调课
电信2401-04,120,202620271004737,通信原理,张玲,自动化学院,40708,B座118,11-18,全周,,调课
电信2401-04,120,202620271004737,通信原理,张玲,自动化学院,40708,B座118,11-18,全周,,调课
机械2403,32,202620271008488,机械工程控制基础,魏文元,机电工程学院,40708,B座207,1-10,全周,,调课
城地2502,20,202620271015453,工程地质,苏醒,资源与安全工程学院,40708,B座214,1-8,全周,,调课
新材料类（大飞机）智慧班2601,0,202620271018863,飞行器数字建模技术（一）,陈超,轻合金研究院,40708,B座302,9-20,全周,,调课
新材料类（大飞机）智慧班2601,0,202620271018863,飞行器数字建模技术（一）,陈超,轻合金研究院,40708,B座302,9-20,全周,,调课
工商2501-02,14,202620271002380,习近平经济思想概论,王丁,商学院,40708,B座308,9-16,全周,,调课
地质2601-02班遥感T2601,0,202620271019471,大学生心理健康教育（一）,赵方,马克思主义学院,40708,B座313,10-17,单周,,调课
冶金材料类2604-06,0,202620271019290,工科大学化学—无机与结构化学基础,王珏,化学化工学院,40708,B座315,"2-4,9-19",全周,,调课
机械类2607-09,0,202620271020529,习近平新时代中国特色社会主义思想概论,屈志强,马克思主义学院,40708,B座320,"2-4,8-20",单周,,调课
新材料类（大飞机）智慧班2601,0,202620271018863,飞行器数字建模技术（一）,陈超,轻合金研究院,40708,B座404,9-20,全周,,调课
机械2305-08,81,202620271012573,高分子材料成型与控制,吴旺青,机电工程学院,40708,B座404,3-10,全周,,调课
信管T2501,15,202620271002361,Python语言程序设计基础,简惠云,商学院,40708,B座405,1-12,全周,,调课
电科2504-06,77,202620271000855,数字电子技术A,陈丽萍,自动化学院,40708,B座411,3-16,全周,,调课
中文2405班哲学2401,43,202620271006873,习近平新时代中国特色社会主义思想概论,黄伟韬,马克思主义学院,40708,B座411,3-18,双周,,调课
应化2401-03,78,202620271007252,毛泽东思想和中国特色社会主义理论体系概论,朱威夫,马克思主义学院,40708,B座411,3-18,全周,,调课
冶金T2501,25,202620271003892,工科大学化学—物理化学A(一),丁治英,化学化工学院,40708,B座413,1-14,全周,,调课
土木D2401-03,81,202620271004487,创新创业导论,刘杰夫,极端流动力能前沿科学中心,40708,B座506,3-18,全周,,调课
自动化2403-04,62,202620271004858,先进检测技术与仪表,韩洁,自动化学院,40708,B座511,1-8,全周,,调课
计算机2501-02,55,202620271000670,计算机组成原理与体系结构,郭菲,计算机学院,40708,B座519,1-16,全周,,调课
交通运输类2610-12,0,202620271018353,大学生心理健康教育（一）,江胜珍,马克思主义学院,40708,C座103,10-17,单周,,调课
数学类2607-08,0,202620271020479,习近平新时代中国特色社会主义思想概论,郭鹏飞,马克思主义学院,40708,C座203,"2-4,8-20",全周,,调课
电科2504-06,77,202620271000855,数字电子技术A,陈丽萍,自动化学院,40708,C座203,3-16,全周,,调课
中国语言文学类2607-08班出版T2601,0,202620271020341,习近平新时代中国特色社会主义思想概论,邢旭,马克思主义学院,40708,C座203,"2-4,8-20",双周,,调课
自动化与电气类2604-06,0,202620271016083,大学生心理健康教育（一）,曹文秀,马克思主义学院,40708,C座209,10-17,单周,,调课
计算机T2401班大数据2403-04,73,202620271004942,毛泽东思想和中国特色社会主义理论体系概论,徐良春,马克思主义学院,40708,C座402,3-18,全周,,调课
中国语言文学类2607-08班出版T2601,0,202620271020341,习近平新时代中国特色社会主义思想概论,邢旭,马克思主义学院,40708,C座503,"2-4,8-20",双周,,调课
城规2601-02,0,202620271017541,军事理论,张子峻,马克思主义学院,40708,C座508,"2-4,8-20",全周,,调课
电气2403-04,58,202620271004675,电力电子技术,黎燕,自动化学院,40708,C座508,1-14,全周,,调课
城规2601-02,0,202620271017541,军事理论,张子峻,马克思主义学院,40708,C座508,"2-4,8-20",全周,,调课
交设D2401,30,202620271004538,交通运输工程学,钱博森,交通运输工程学院,40708,D座101,1-16,全周,,调课
麻醉[2601-02]班,0,202620271017358,国家安全教育,张子峻,马克思主义学院,40708,D座123,15-20,全周,,调课
机械2501-04班机械T2501,149,202620271015843,概率论与数理统计A,唐立,数学与统计学院,40708,D座125,3-16,全周,,调课
英语2601,0,202620271017614,外国语言文化入门,仲文明,外国语学院,40708,外语网络楼216,2-3,全周,,调课
软件工程2602,0,202620271016343,大学英语（一）,周勤,外国语学院,40708,外语网络楼229,"2-4,8-20",全周,,调课
临床医学（八年制）2604,0,202620271017336,大学英语（一）,王箐,外国语学院,40708,外语网络楼231,"2-4,8-20",全周,,调课
信管2601,0,202620271017845,大学英语（一）,李瑶,外国语学院,40708,外语网络楼231,"2-4,8-20",全周,,调课
临床医学（八年制）2604,0,202620271017336,大学英语（一）,王箐,外国语学院,40708,外语网络楼231,"2-4,8-20",全周,,调课
智能建维类2610,0,202620271018249,大学英语（一）,乔冰菡,外国语学院,40708,外语网络楼231,"2-4,8-20",全周,,调课
智能建维类2610,0,202620271018249,大学英语（一）,乔冰菡,外国语学院,40708,外语网络楼231,"2-4,8-20",全周,,调课
临班,26,202620271015257,大学基础英语（三）,王文燕,外国语学院,40708,外语网络楼345,3-18,全周,,调课
光电2602,0,202620271018024,大学英语（一）,邓煜,外国语学院,40708,外语网络楼345,"2-4,8-20",全周,,调课
法学2603,0,202620271017422,大学英语（一）,潘紫霓,外国语学院,40708,外语网络楼349,"2-4,8-20",全周,,调课
交通运输类2603,0,202620271018410,大学英语（一）,杨奕,外国语学院,40708,外语网络楼354,"2-4,8-20",全周,,调课
化工与制药类2610,0,202620271017908,大学英语（一）,任秀,外国语学院,40708,外语网络楼447,"2-4,8-20",全周,,调课
地物2601,0,202620271019523,大学英语（一）,曹鑫,外国语学院,40708,外语网络楼449,"2-4,8-20",全周,,调课
地质2401-02,40,202620271009060,钢筋混凝土结构,彭文祥,地球科学与信息物理学院,50102,A座102,9-16,双周,,调课
音乐表演2301-02班舞蹈表演2301,59,202620271015076,形势与政策,易佳乐,马克思主义学院,50102,A座104,"15,17",全周,,调课
机械类2615-16,0,202620271018842,工程制图与数字化表达（一）,刘景琳,机电工程学院,50102,A座112,"2-4,9-19",全周,,调课
经济管理类2602,0,202620271017805,管理学原理,黄瑛,商学院,50102,A座115,2-4,全周,,调课
计算机D2401-02班计算机T2401,78,202620271004548,创新创业导论,钱东,化学化工学院,50102,A座117,3-18,全周,,调课
数学类2601-03,0,202620271018064,大学生心理健康教育（一）,吴倩,马克思主义学院,50102,A座122,10-17,单周,,调课
应物T2601班应物2601-02,0,202620271020346,习近平新时代中国特色社会主义思想概论,刘少博,马克思主义学院,50102,A座122,"2-4,8-20",单周,,调课
智能建维类2607-09,0,202620271018200,大学生心理健康教育（一）,李婷,马克思主义学院,50102,A座122,10-17,单周,,调课
机械类2613-14,0,202620271018845,工程制图与数字化表达（一）,吴波,机电工程学院,50102,A座212,"2-4,9-19",全周,,调课
应物T2601班应物2601-02,0,202620271020346,习近平新时代中国特色社会主义思想概论,刘少博,马克思主义学院,50102,A座318,"2-4,8-20",单周,,调课
